chr	pos	prob	cdf
chr5	5038650	0.0	0.0
chr5	5050830	9.600227957833021e-11	9.600227957833021e-11
chr5	5052998	1.8065932084084915e-10	2.7666160041917936e-10
chr5	5062490	1.2979532544951972e-08	1.3256194145371151e-08
chr5	5063242	1.3103693030123636e-08	2.6359887175494787e-08
chr5	5074825	1.9719490939950718e-08	4.60793781154455e-08
chr5	5077133	1.977182207444112e-08	6.585120018988662e-08
chr5	5078313	1.9824793417367796e-08	8.567599360725442e-08
chr5	5084233	2.4328878741577193e-08	1.1000487234883162e-07
chr5	5085460	2.436679016676648e-08	1.3437166251559809e-07
chr5	5093643	2.44508325782046e-08	1.588224950938027e-07
chr5	5098840	2.451632675083269e-08	1.8333882184463538e-07
chr5	5110692	3.050457837096982e-08	2.138434002156052e-07
chr5	5116544	2.448063024173245e-07	4.586497026329297e-07
chr5	5120745	2.449919859697913e-07	7.036416886027211e-07
chr5	5120776	2.4499826176903463e-07	9.486399503717558e-07
chr5	5124149	2.450744865781131e-07	1.1937144369498688e-06
chr5	5124263	2.4509012365960923e-07	1.438804560609478e-06
chr5	5124549	2.451272263896886e-07	1.6839317869991666e-06
chr5	5126400	2.4762740348280873e-07	1.931559190481975e-06
chr5	5128141	2.503243350931833e-07	2.1818835255751583e-06
chr5	5129879	2.5276190350242174e-07	2.43464542907758e-06
chr5	5133444	3.180152614249124e-07	2.7526606905024924e-06
chr5	5140970	4.192895790144339e-07	3.171950269516926e-06
chr5	5141905	4.3041558435624674e-07	3.602365853873173e-06
chr5	5142460	4.3118849057186404e-07	4.033554344445037e-06
chr5	5142768	4.317848231909855e-07	4.465339167636022e-06
chr5	5145406	4.331661095351061e-07	4.898505277171129e-06
chr5	5146395	4.3414505419234563e-07	5.332650331363475e-06
chr5	5147032	4.348713339383892e-07	5.7675216653018635e-06
chr5	5147125	4.3510229435554534e-07	6.2026239596574084e-06
chr5	5147376	4.354371263777394e-07	6.638061086035148e-06
chr5	5148635	4.354996636445993e-07	7.0735607496797475e-06
chr5	5153648	4.3559026954781884e-07	7.509151019227567e-06
chr5	5153911	4.35627259216279e-07	7.944778278443845e-06
chr5	5154458	4.3567363212127884e-07	8.380451910565124e-06
chr5	5156655	4.3918024329124135e-07	8.819632153856366e-06
chr5	5159316	4.430530624886972e-07	9.262685216345063e-06
chr5	5160481	4.431055691941932e-07	9.705790785539257e-06
chr5	5161189	4.4314614847569847e-07	1.0148936934014956e-05
chr5	5162228	4.4319928390740204e-07	1.0592136217922358e-05
chr5	5165415	4.4327358448070136e-07	1.103540980240306e-05
chr5	5165870	4.4332214015140095e-07	1.1478731942554461e-05
chr5	5165952	4.433385182053098e-07	1.192207046075977e-05
chr5	5166698	4.4338883129167823e-07	1.236545929205145e-05
chr5	5167587	4.4343553612036535e-07	1.2808894828171814e-05
chr5	5167648	4.434578434790147e-07	1.3252352671650829e-05
chr5	5176672	4.502358831420826e-07	1.3702588554792911e-05
chr5	5178624	4.5641923963136645e-07	1.4159007794424278e-05
chr5	5181558	4.6383487902390105e-07	1.462284267344818e-05
chr5	5181634	4.6503409176298207e-07	1.5087876765211161e-05
chr5	5181928	4.650659323754841e-07	1.5552942697586645e-05
chr5	5183700	4.651531821621008e-07	1.6018095879748746e-05
chr5	5183783	4.6516998748790854e-07	1.6483265867236654e-05
chr5	5184252	4.6521423502542494e-07	1.694848010226208e-05
chr5	5184933	4.653758975299487e-07	1.741385599979203e-05
chr5	5187371	4.707049293068333e-07	1.788456092909886e-05
chr5	5189950	4.7350427544129373e-07	1.8358065204540155e-05
chr5	5191047	4.7537191250778884e-07	1.8833437117047942e-05
chr5	5192861	4.779857269725419e-07	1.9311422844020484e-05
chr5	5195069	4.812962146597375e-07	1.9792719058680223e-05
chr5	5195384	4.824242566913869e-07	2.027514331537161e-05
chr5	5196007	4.825431933135261e-07	2.0757686508685136e-05
chr5	5198567	4.827454060065978e-07	2.1240431914691736e-05
chr5	5199350	4.82804681045655e-07	2.1723236595737392e-05
chr5	5199787	4.828413371990032e-07	2.2206077932936394e-05
chr5	5200281	4.828888349300209e-07	2.2688966767866415e-05
chr5	5200490	4.829178799508103e-07	2.3171884647817226e-05
chr5	5202232	4.965005220304197e-07	2.3668385169847647e-05
chr5	5202753	4.998007495303267e-07	2.4168185919377973e-05
chr5	5203046	5.019593830887796e-07	2.4670145302466754e-05
chr5	5203600	5.020509675378448e-07	2.5172196270004598e-05
chr5	5204149	5.022148018385997e-07	2.5674411071843196e-05
chr5	5208254	8.879949578007965e-07	2.6562406029643993e-05
chr5	5209210	1.3552602502275783e-06	2.791766627987157e-05
chr5	5209872	1.3557251528407458e-06	2.9273391432712316e-05
chr5	5210050	1.3557638430375905e-06	3.062915527574991e-05
chr5	5210315	1.3557894466278774e-06	3.1984944722377785e-05
chr5	5214077	1.3641631984506932e-06	3.334910792082848e-05
chr5	5217994	1.368293225928975e-06	3.4717401146757454e-05
chr5	5221300	1.3683960057261428e-06	3.6085797152483594e-05
chr5	5222336	1.3684746789409373e-06	3.7454271831424534e-05
chr5	5224044	1.3685496845316122e-06	3.882282151595615e-05
chr5	5224299	1.3685895143131426e-06	4.019141103026929e-05
chr5	5225032	1.368646999807435e-06	4.1560058030076724e-05
chr5	5226211	1.3687227182695968e-06	4.2928780748346324e-05
chr5	5226842	1.3687832054400828e-06	4.4297563953786407e-05
chr5	5232398	1.3689431386402493e-06	4.5666507092426656e-05
chr5	5234261	1.3690356304590391e-06	4.7035542722885695e-05
chr5	5236356	1.3690862067753978e-06	4.840462892966109e-05
chr5	5237807	1.3691309703659865e-06	4.977375990002708e-05
chr5	5239533	1.3691813749388098e-06	5.114294127496589e-05
chr5	5239921	1.3907927007845262e-06	5.253373397575042e-05
chr5	5244339	1.3909676672200636e-06	5.392470164297048e-05
chr5	5245062	1.3910201511195007e-06	5.531572179408998e-05
chr5	5245154	1.391034819409482e-06	5.670675661349946e-05
chr5	5246251	1.3910771804665704e-06	5.809783379396603e-05
chr5	5246451	1.391116285127832e-06	5.948895007909386e-05
chr5	5247857	1.4089131942029544e-06	6.089786327329681e-05
chr5	5248501	1.4090508011956262e-06	6.230691407449243e-05
chr5	5248799	1.4091608659966666e-06	6.37160749404891e-05
chr5	5260903	1.4094749030326886e-06	6.512554984352178e-05
chr5	5261011	1.4094989595316476e-06	6.653504880305344e-05
chr5	5261219	1.4095323525496615e-06	6.794458115560309e-05
chr5	5262547	1.4096093534638318e-06	6.935419050906692e-05
chr5	5268673	1.4097397481837748e-06	7.076393025725069e-05
chr5	5268710	1.4097521394094464e-06	7.217368239666014e-05
