chr	pos	prob	cdf
chr10	5144037	0.0	0.0
chr10	5164051	3.527540360460698e-10	3.527540360460698e-10
chr10	5164836	4.553991883921256e-10	8.081532244381954e-10
chr10	5178269	8.45642093118645e-10	1.6537953175568404e-09
chr10	5203864	1.610147895943491e-09	3.2639432135003316e-09
chr10	5206096	1.916907709693882e-09	5.180850923194214e-09
chr10	5227871	3.146601266359538e-09	8.327452189553752e-09
chr10	5229002	3.526211351408109e-09	1.1853663540961862e-08
chr10	5238283	9.105908206591064e-09	2.0959571747552927e-08
chr10	5242637	1.3215846682469988e-08	3.417541843002291e-08
chr10	5243017	1.4327917251150233e-08	4.850333568117314e-08
chr10	5244295	1.4671286046086318e-08	6.317462172725945e-08
chr10	5246584	1.5077892636109584e-08	7.825251436336904e-08
chr10	5250453	1.560861177035704e-08	9.386112613372607e-08
chr10	5257342	1.604012591394499e-08	1.0990125204767105e-07
chr10	5260553	1.6264463109680435e-08	1.261657151573515e-07
chr10	5261159	1.6392205631330837e-08	1.4255792078868233e-07
chr10	5275762	1.69662273889728e-08	1.5952414817765513e-07
chr10	5285696	1.7922985988694506e-08	1.7744713416634964e-07
chr10	5294191	1.8584697191232187e-08	1.9603183135758183e-07
chr10	5301811	2.6535424491222863e-08	2.2256725584880468e-07
chr10	5307659	2.713405584864967e-08	2.4970131169745435e-07
chr10	5313029	2.737272504550025e-08	2.770740367429546e-07
chr10	5317870	2.7606845673911153e-08	3.0468088241686575e-07
chr10	5318297	2.7692482659533852e-08	3.323733650763996e-07
chr10	5319195	2.781281289577046e-08	3.6018617797217005e-07
chr10	5324089	3.10370497917552e-08	3.9122322776392524e-07
chr10	5325029	3.1163083559822805e-08	4.2238631132374803e-07
chr10	5325154	3.122155469700413e-08	4.536078660207522e-07
chr10	5325687	3.292712312194109e-08	4.865349891426933e-07
chr10	5326846	3.4940552926828564e-08	5.214755420695218e-07
chr10	5327676	3.514195602102715e-08	5.566174980905489e-07
chr10	5331159	4.8646738194288574e-08	6.052642362848375e-07
chr10	5333008	5.089448824951553e-08	6.56158724534353e-07
chr10	5333043	5.0922143078965256e-08	7.070808676133183e-07
chr10	5334347	5.2597617664295964e-08	7.596784852776142e-07
chr10	5339074	5.578287757115481e-08	8.15461362848769e-07
chr10	5346085	5.611789090687966e-08	8.715792537556487e-07
chr10	5348337	5.636219073326758e-08	9.279414444889163e-07
chr10	5349871	5.673787719447866e-08	9.84679321683395e-07
chr10	5354677	5.7539082419985196e-08	1.0422184041033802e-06
chr10	5355712	7.619133376119317e-08	1.1184097378645733e-06
chr10	5356862	7.698405312111621e-08	1.1953937909856894e-06
chr10	5365630	1.9531331526047282e-07	1.3907071062461622e-06
chr10	5365776	1.9539013530282764e-07	1.5860972415489898e-06
chr10	5370986	1.9574213855787827e-07	1.781839380106868e-06
chr10	5375877	1.9604980399551847e-07	1.9778891841023863e-06
chr10	5379362	1.9633697490175162e-07	2.1742261590041378e-06
chr10	5380664	2.0055762909898289e-07	2.3747837881031205e-06
chr10	5382676	2.034638716793167e-07	2.5782476597824373e-06
chr10	5383888	2.0512199421757122e-07	2.7833696540000086e-06
chr10	5385029	2.058950645259679e-07	2.9892647185259766e-06
chr10	5385336	2.0633278372430275e-07	3.195597502250279e-06
chr10	5386067	2.0701292818007463e-07	3.402610430430354e-06
chr10	5389209	2.0823040451879968e-07	3.6108408349491537e-06
chr10	5391526	2.0851243742623813e-07	3.819353272375392e-06
chr10	5394166	2.0906973213351983e-07	4.028423004508911e-06
chr10	5395440	6.467838642726859e-07	4.675206868781597e-06
chr10	5397191	6.473641631096055e-07	5.3225710318912025e-06
chr10	5400005	6.478068901152857e-07	5.970377922006488e-06
chr10	5401308	6.481396799574746e-07	6.6185176019639625e-06
chr10	5401566	6.482407376862357e-07	7.266758339650198e-06
chr10	5404261	6.507963333923916e-07	7.91755467304259e-06
chr10	5404347	6.513090232538889e-07	8.568863696296477e-06
chr10	5405265	6.53662335715433e-07	9.22252603201191e-06
chr10	5405315	6.537150434805582e-07	9.87624107549247e-06
chr10	5408461	6.569510055647945e-07	1.0533192081057264e-05
chr10	5413634	6.60620599423795e-07	1.119381268048106e-05
chr10	5415954	6.634489971258415e-07	1.18572616776069e-05
chr10	5421135	6.68096694023594e-07	1.2525358371630495e-05
chr10	5422196	6.683521723943854e-07	1.319371054402488e-05
chr10	5424465	6.687129036990634e-07	1.3862423447723944e-05
chr10	5424727	6.742081952106458e-07	1.453663164293459e-05
chr10	5425422	6.776470102387205e-07	1.5214278653173312e-05
chr10	5432213	6.83637589969735e-07	1.5897916243143047e-05
chr10	5432565	6.837689708682884e-07	1.6581685214011334e-05
chr10	5433973	6.8400151980224e-07	1.7265686733813575e-05
chr10	5456840	6.901946048340885e-07	1.7955881338647662e-05
chr10	5495157	6.91147654968084e-07	1.8647028993615745e-05
chr10	5498248	6.915599109630665e-07	1.9338588904578813e-05
