chr	pos	prob	cdf
chr17	5113578	0.0	0.0
chr17	5124462	3.3940608001837285e-10	3.3940608001837285e-10
chr17	5126689	5.475430408811288e-10	8.869491208995016e-10
chr17	5133807	2.886472341409534e-09	3.773421462309035e-09
chr17	5136476	8.558362091433046e-08	8.935704237663949e-08
chr17	5137047	8.607583639235176e-08	1.7543287876899124e-07
chr17	5141800	8.651989145385932e-08	2.6195277022285053e-07
chr17	5146470	8.769548921938902e-08	3.4964825944223955e-07
chr17	5153443	8.908528464722552e-08	4.3873354408946505e-07
chr17	5154276	9.552057497645248e-08	5.342541190659175e-07
chr17	5191527	1.3614244851390268e-07	6.703965675798202e-07
chr17	5199100	1.3887052071378726e-07	8.092670882936075e-07
chr17	5202969	1.399835652611793e-07	9.492506535547869e-07
chr17	5204730	1.404323011967182e-07	1.0896829547515051e-06
chr17	5211074	1.410321536297687e-07	1.2307151083812738e-06
chr17	5213391	1.4137969800876846e-07	1.3720948063900421e-06
chr17	5237012	1.4245629494568092e-07	1.514551101335723e-06
chr17	5238073	1.4282885101969447e-07	1.6573799523554175e-06
chr17	5243828	1.4344144774457944e-07	1.800821400099997e-06
chr17	5261220	1.4443616398411016e-07	1.945257564084107e-06
chr17	5262749	1.4481198876258712e-07	2.0900695528466943e-06
chr17	5266343	1.4602142240192688e-07	2.236090975248621e-06
chr17	5268712	1.472952345690726e-07	2.3833862098176936e-06
chr17	5271804	1.9207012641488847e-07	2.575456336232582e-06
chr17	5274947	1.9725774292613346e-07	2.7727140791587154e-06
chr17	5283252	1.9809491683146953e-07	2.970808995990185e-06
chr17	5294787	1.9866832040590638e-07	3.1694773163960914e-06
chr17	5295001	1.9882514280504899e-07	3.3683024592011404e-06
chr17	5308377	1.9968522519919256e-07	3.567987684400333e-06
chr17	5317008	2.0053014441535695e-07	3.76851782881569e-06
chr17	5319620	2.1577489531720272e-07	3.984292724132893e-06
chr17	5322106	2.315017068437963e-07	4.215794430976689e-06
chr17	5324893	2.4629681151844203e-07	4.462091242495131e-06
chr17	5326162	2.6719921323707273e-07	4.729290455732204e-06
chr17	5326341	2.6758608267774304e-07	4.996876538409947e-06
chr17	5335752	2.7081595908413985e-07	5.267692497494087e-06
chr17	5336058	2.712116930729544e-07	5.538904190567041e-06
chr17	5340813	2.958257643511827e-07	5.834729954918224e-06
chr17	5341874	3.074981040381677e-07	6.142228058956392e-06
chr17	5346599	3.3221670309505356e-07	6.474444762051445e-06
chr17	5347084	3.326314625850539e-07	6.807076224636499e-06
chr17	5351791	3.3359094634245574e-07	7.140667170978955e-06
chr17	5354077	3.3423213489616124e-07	7.474899305875116e-06
chr17	5355210	3.347239156243907e-07	7.809623221499507e-06
chr17	5358671	3.355630574412185e-07	8.145186278940726e-06
chr17	5366947	3.3618731538426343e-07	8.48137359432499e-06
chr17	5376458	3.368443696913058e-07	8.818217964016296e-06
chr17	5382031	3.3729536664678865e-07	9.155513330663085e-06
chr17	5385398	3.3771784627960235e-07	9.493231176942688e-06
chr17	5393524	3.3829658893508405e-07	9.831527765877771e-06
chr17	5398234	3.387636272847029e-07	1.0170291393162474e-05
chr17	5400177	3.39194134065519e-07	1.0509485527227993e-05
chr17	5402957	3.397696005108901e-07	1.0849255127738884e-05
chr17	5412473	3.580764421536282e-07	1.1207331569892512e-05
chr17	5415287	4.3020446827500103e-07	1.1637536038167513e-05
chr17	5415623	4.3097515046530283e-07	1.2068511188632816e-05
chr17	5418799	5.524836728185691e-07	1.2620994861451385e-05
chr17	5419278	5.534366783072079e-07	1.3174431539758593e-05
chr17	5420328	5.537634885571808e-07	1.3728195028315774e-05
chr17	5425077	5.541317438590395e-07	1.4282326772174813e-05
chr17	5430283	5.544972202631872e-07	1.4836823992438e-05
chr17	5432405	5.547541932184695e-07	1.539157818565647e-05
chr17	5436263	5.550368546279348e-07	1.5946615040284404e-05
chr17	5449665	5.554799318718193e-07	1.6502094972156223e-05
chr17	5449863	5.555771521926933e-07	1.7057672124348917e-05
chr17	5457838	5.561175569456299e-07	1.7613789681294546e-05
chr17	5462654	5.565127056288761e-07	1.8170302386923424e-05
chr17	5467424	5.568919272709573e-07	1.8727194314194383e-05
chr17	5473827	5.74940517832371e-07	1.9302134832026755e-05
chr17	5482859	5.75441462505346e-07	1.98775762945321e-05
chr17	5483937	5.756660498259616e-07	2.0453242344358064e-05
chr17	5488512	5.760869051829028e-07	2.1029329249540966e-05
chr17	5490702	5.772602158519512e-07	2.1606589465392916e-05
chr17	5492436	5.784262149804948e-07	2.218501568037341e-05
chr17	5502661	5.81304641200443e-07	2.2766320321573853e-05
chr17	5509090	5.837691873024087e-07	2.335008950887626e-05
chr17	5510258	5.847701113998248e-07	2.3934859620276086e-05
chr17	5514590	5.8654528566223e-07	2.4521404905938315e-05
chr17	5532755	5.897803937741918e-07	2.511118529971251e-05
chr17	5534412	5.909405241250611e-07	2.570212582383757e-05
chr17	5535065	5.917633539007154e-07	2.6293889177738286e-05
chr17	5536556	6.05544669311856e-07	2.689943384705014e-05
chr17	5547380	6.087608004533172e-07	2.750819464750346e-05
chr17	5550299	6.106153103749976e-07	2.8118809957878457e-05
