chr	pos	prob	cdf
chr13	24250712	0.0	0.0
chr13	24255223	2.714271392319465e-10	2.714271392319465e-10
chr13	24255594	3.790576336998148e-10	6.504847729317613e-10
chr13	24266521	7.756407987231988e-10	1.4261255716549601e-09
chr13	24268533	3.1074331373191157e-09	4.533558708974076e-09
chr13	24269820	6.411981348844904e-09	1.094554005781898e-08
chr13	24275547	7.557187625255309e-08	8.651741631037207e-08
chr13	24280497	8.406105807133385e-08	1.7057847438170593e-07
chr13	24280832	8.945963997919773e-08	2.6003811436090367e-07
chr13	24281011	8.964998454053369e-08	3.496880989014374e-07
chr13	24288993	1.3304032688712132e-07	4.827284257885587e-07
chr13	24289783	1.334106395391143e-07	6.161390653276731e-07
chr13	24291878	1.3397436082782742e-07	7.501134261555005e-07
chr13	24295793	1.345843614061252e-07	8.846977875616256e-07
chr13	24296862	1.3653296106278644e-07	1.0212307486244122e-06
chr13	24298343	1.4593311304630486e-07	1.167163861670717e-06
chr13	24301943	1.4689333851941495e-07	1.314057200190132e-06
chr13	24306049	1.478372890683978e-07	1.4618944892585299e-06
chr13	24309739	1.4904290314467144e-07	1.6109373924032012e-06
chr13	24315170	1.5043413817525014e-07	1.7613715305784513e-06
chr13	24318963	1.5173863329033687e-07	1.9131101638687882e-06
chr13	24319296	1.5212102832714756e-07	2.065231192195936e-06
chr13	24326754	1.5283489237118533e-07	2.2180660845671214e-06
chr13	24331903	1.5354167795546312e-07	2.3716077625225845e-06
chr13	24336981	1.6424529589382687e-07	2.5358530584164115e-06
chr13	24342258	1.763363883660141e-07	2.7121894467824256e-06
chr13	24351060	1.7989531379293963e-07	2.8920847605753653e-06
chr13	24360993	1.807533279895181e-07	3.0728380885648834e-06
chr13	24369776	1.8135748100371927e-07	3.2541955695686027e-06
chr13	24373930	1.818426289451428e-07	3.4360381985137455e-06
chr13	24379138	1.823113404154103e-07	3.618349538929156e-06
chr13	24387570	1.829028623362658e-07	3.8012524012654215e-06
chr13	24396149	1.834263941931146e-07	3.984678795458536e-06
chr13	24401809	1.8945787337342328e-07	4.174136668831959e-06
chr13	24410278	1.965342713198501e-07	4.370670940151809e-06
chr13	24411066	1.997515825681947e-07	4.570422522720004e-06
chr13	24416872	2.0125101639125787e-07	4.771673539111261e-06
chr13	24417335	2.0174241925683415e-07	4.973415958368095e-06
chr13	24420440	2.0302026657827197e-07	5.176436224946367e-06
chr13	24422487	2.0401439558277475e-07	5.380450620529142e-06
chr13	24423447	2.0644652642750467e-07	5.586897146956647e-06
chr13	24430875	2.487979554452422e-07	5.835695102401889e-06
chr13	24431745	2.5303297222403346e-07	6.0887280746259224e-06
chr13	24432088	2.547403433853404e-07	6.343468418011263e-06
chr13	24432467	2.566065997488563e-07	6.600075017760119e-06
chr13	24436475	2.57049269027287e-07	6.857124286787406e-06
chr13	24440498	2.574723015425174e-07	7.114596588329924e-06
