chr	pos	prob	cdf
chr8	5189722	0.0	0.0
chr8	5194048	8.056328754241019e-11	8.056328754241019e-11
chr8	5194198	9.275032789588574e-10	1.0080665665012676e-09
chr8	5205074	6.041002212329723e-09	7.04906877883099e-09
chr8	5207483	6.10443674901495e-09	1.315350552784594e-08
chr8	5207530	6.1144389706534834e-09	1.9267944498499423e-08
chr8	5214904	6.242878239062557e-09	2.551082273756198e-08
chr8	5216264	3.385075126115882e-08	5.93615739987208e-08
chr8	5217751	3.4006693657545284e-08	9.336826765626607e-08
chr8	5218164	3.408843128312833e-08	1.2745669893939442e-07
chr8	5221093	3.42171450406059e-08	1.6167384398000032e-07
chr8	5222156	4.218077910215168e-08	2.03854623082152e-07
chr8	5224855	4.923714929784805e-08	2.5309177238000007e-07
chr8	5225481	4.9317059305420897e-08	3.02408831685421e-07
chr8	5226521	4.952871174989697e-08	3.5193754343531797e-07
chr8	5227409	7.287002244872513e-08	4.248075658840431e-07
chr8	5250660	7.321409125808318e-08	4.980216571421262e-07
chr8	5255155	7.349422985137674e-08	5.715158869935029e-07
chr8	5257588	7.382604461575456e-08	6.453419316092575e-07
chr8	5258496	7.423036038997086e-08	7.195722919992284e-07
chr8	5264326	1.2859534810462505e-07	8.481676401038535e-07
chr8	5265851	1.2886114645671726e-07	9.770287865605708e-07
chr8	5269217	1.2899428275498928e-07	1.10602306931556e-06
chr8	5269813	1.3244880132956177e-07	1.2384718706451218e-06
chr8	5270693	1.3612793630648222e-07	1.3745998069516041e-06
chr8	5271716	1.3934322283128345e-07	1.5139430297828875e-06
chr8	5275923	1.3948303385890247e-07	1.65342606364179e-06
chr8	5276592	1.3954878153690234e-07	1.7929748451786923e-06
chr8	5280169	1.4494352911138855e-07	1.937918374290081e-06
chr8	5283604	1.5016835869036658e-07	2.0880867329804475e-06
chr8	5283728	1.5019562015761602e-07	2.2382823531380635e-06
chr8	5304766	1.503541346131283e-07	2.388636487751192e-06
chr8	5317617	1.5048752302658369e-07	2.5391240107777753e-06
chr8	5324981	1.5059637920265412e-07	2.6897203899804296e-06
chr8	5329491	1.5067408447479228e-07	2.8403944744552218e-06
chr8	5334148	1.578667829389933e-07	2.998261257394215e-06
chr8	5334655	1.6179935141120695e-07	3.1600606088054223e-06
chr8	5335196	1.6187354635919118e-07	3.3219341551646135e-06
chr8	5335374	1.6190743928819393e-07	3.483841594452807e-06
chr8	5336597	1.6203541249364847e-07	3.6458770069464555e-06
chr8	5339713	1.6221481540703646e-07	3.808091822353492e-06
chr8	5340264	1.6229506198669878e-07	3.970386884340191e-06
chr8	5344373	1.624241271292511e-07	4.132811011469442e-06
chr8	5346663	1.6251560117999766e-07	4.295326612649439e-06
chr8	5348088	1.6260518545268162e-07	4.457931798102121e-06
chr8	5353286	1.7299943724407913e-07	4.6309312353462e-06
chr8	5363039	1.7323380559031588e-07	4.804165040936516e-06
chr8	5371613	1.734511085770815e-07	4.977616149513597e-06
chr8	5372022	1.7354383358069525e-07	5.151159983094293e-06
chr8	5372716	1.7364545615586685e-07	5.3248054392501595e-06
chr8	5377537	1.73770623904964e-07	5.498576063155123e-06
chr8	5380363	1.7399047802849223e-07	5.672566541183616e-06
chr8	5380809	1.7408571982326242e-07	5.8466522610068786e-06
chr8	5383666	1.9605510755371093e-07	6.0427073685605895e-06
chr8	5390967	1.9623195376889518e-07	6.238939322329485e-06
chr8	5392336	1.9631548432475254e-07	6.435254806654237e-06
chr8	5393862	1.9641770382586233e-07	6.631672510480099e-06
chr8	5397094	1.9654809035993345e-07	6.8282206008400325e-06
chr8	5400784	2.06871937996168e-07	7.035092538836201e-06
chr8	5400926	2.0919468355734729e-07	7.244287222393548e-06
chr8	5405120	2.0937066999291343e-07	7.453657892386462e-06
chr8	5407375	2.0951750475353992e-07	7.663175397140001e-06
chr8	5408130	2.0958200841185895e-07	7.87275740555186e-06
chr8	5408863	2.0964085126913011e-07	8.08239825682099e-06
chr8	5408994	2.0967221356523573e-07	8.292070470386225e-06
chr8	5409371	2.0972112804662693e-07	8.501791598432852e-06
chr8	5410407	2.0983144967245843e-07	8.711623048105311e-06
chr8	5412336	6.259766312583782e-07	9.33759967936369e-06
chr8	5413325	6.261051086813279e-07	9.963704788045017e-06
chr8	5413358	6.26115770323581e-07	1.0589820558368597e-05
chr8	5415344	6.262007570439251e-07	1.1216021315412523e-05
chr8	5416240	6.262576259854254e-07	1.1842278941397949e-05
chr8	5416295	6.262704504176272e-07	1.2468549391815576e-05
chr8	5417018	6.263201808042789e-07	1.3094869572619855e-05
chr8	5417839	6.263692383829018e-07	1.3721238811002757e-05
chr8	5419697	6.264315770164152e-07	1.4347670388019172e-05
chr8	5421005	6.264937672509379e-07	1.497416415527011e-05
chr8	5423292	6.265692565239742e-07	1.5600733411794085e-05
chr8	5423449	6.26590666995582e-07	1.6227324078789665e-05
chr8	5423742	6.266159566697546e-07	1.685394003545942e-05
chr8	5424408	6.266566065852435e-07	1.748059664204466e-05
chr8	5425625	6.267029721815985e-07	1.810729961422626e-05
