chr	pos	prob	cdf
chr18	5071785	0.0	0.0
chr18	5074049	1.650574789019176e-10	1.650574789019176e-10
chr18	5074167	2.2004435379416287e-10	3.8510183269608046e-10
chr18	5078653	4.5946274045633945e-10	8.4456457315242e-10
chr18	5079328	6.155768216222375e-10	1.4601413947746574e-09
chr18	5080212	9.06515742840004e-10	2.3666571376146616e-09
chr18	5091943	3.785684217349165e-07	3.809350788725312e-07
chr18	5096936	3.798299959410701e-07	7.607650748136013e-07
chr18	5100775	3.8062131521986755e-07	1.141386390033469e-06
chr18	5102747	3.81225891885326e-07	1.5226122819187949e-06
chr18	5103841	3.816290883628308e-07	1.9042413702816256e-06
chr18	5103881	3.8403809729981496e-07	2.2882794675814406e-06
chr18	5104690	4.1696468305006964e-07	2.7052441506315103e-06
chr18	5107632	4.378806230364332e-07	3.1431247736679435e-06
chr18	5108572	4.489823165092207e-07	3.592107090177164e-06
chr18	5108877	5.455291943405707e-07	4.137636284517734e-06
chr18	5121579	5.578919004997031e-07	4.695528185017437e-06
chr18	5128439	5.589666051776354e-07	5.254494790195073e-06
chr18	5133836	5.597577827713497e-07	5.814252572966422e-06
chr18	5139180	5.605773884485158e-07	6.374829961414938e-06
chr18	5144730	5.609342513967324e-07	6.93576421281167e-06
chr18	5145389	5.610957230923628e-07	7.4968599359040325e-06
chr18	5148001	5.613582900320612e-07	8.058218225936094e-06
chr18	5149482	5.615615272957373e-07	8.619779753231832e-06
chr18	5151205	5.618439701453502e-07	9.181623723377182e-06
chr18	5152737	5.620915955407158e-07	9.743715318917899e-06
chr18	5152926	5.623089869752953e-07	1.0306024305893194e-05
chr18	5155397	7.287715286834356e-07	1.103479583457663e-05
chr18	5156040	7.291347136232931e-07	1.1763930548199923e-05
chr18	5156427	7.294646611353332e-07	1.2493395209335256e-05
chr18	5156547	7.296109704017498e-07	1.3223006179737005e-05
chr18	5159004	7.303020666153729e-07	1.3953308246352378e-05
chr18	5159753	7.308750391293531e-07	1.468418328548173e-05
chr18	5160759	7.31134082693555e-07	1.5415317368175286e-05
chr18	5161461	7.313895465266748e-07	1.614670691470196e-05
chr18	5163209	7.347760805667543e-07	1.6881482995268716e-05
chr18	5166037	7.413924793218709e-07	1.7622875474590587e-05
chr18	5167441	7.459757000378081e-07	1.8368851174628394e-05
chr18	5169912	7.657704413337865e-07	1.9134621615962182e-05
chr18	5170379	7.886870889983181e-07	1.99233087049605e-05
chr18	5181341	1.0092632005172152e-06	2.0932571905477713e-05
chr18	5190554	1.0102939416436428e-06	2.1942865847121358e-05
chr18	5191314	1.0293397224175317e-06	2.297220556953889e-05
chr18	5193132	1.0532102953918894e-06	2.402541586493078e-05
chr18	5193260	1.0613245450136015e-06	2.508674040994438e-05
chr18	5199926	3.98562560198704e-06	2.907236601193142e-05
chr18	5201442	4.517803403326745e-06	3.3590169415258164e-05
chr18	5204070	4.519048924472827e-06	3.810921833973099e-05
chr18	5205046	4.5192958817339785e-06	4.262851422146497e-05
chr18	5205101	4.5193558396539805e-06	4.714787006111895e-05
chr18	5205228	4.5194839606966684e-06	5.166735402181562e-05
chr18	5206566	4.519865728835862e-06	5.618721975065148e-05
chr18	5209020	4.528098741203124e-06	6.0715318491854604e-05
chr18	5210809	4.535206949129612e-06	6.525052544098422e-05
chr18	5215596	4.545153905843148e-06	6.979567934682737e-05
chr18	5216054	4.545356233620167e-06	7.434103558044754e-05
chr18	5216795	4.545617637314266e-06	7.88866532177618e-05
chr18	5218470	4.545933060581827e-06	8.343258627834363e-05
chr18	5220769	4.547356083173161e-06	8.797994236151679e-05
chr18	5236926	4.550520833080342e-06	9.253046319459714e-05
chr18	5237867	4.588963424431303e-06	9.711942661902844e-05
chr18	5241007	4.59091825517825e-06	0.0001017103448742067
chr18	5244261	4.592713759768901e-06	0.00010630305863397559
