chr	pos	prob	cdf
chr5	5038650	0.0	0.0
chr5	5050830	1.881319441046116e-10	1.881319441046116e-10
chr5	5052998	3.480722827774993e-10	5.362042268821109e-10
chr5	5062490	2.1822142368147305e-09	2.7184184636968414e-09
chr5	5063242	2.800561890197073e-09	5.518980353893914e-09
chr5	5074825	4.923982844097972e-09	1.0442963197991886e-08
chr5	5077133	5.1146018828929995e-09	1.5557565080884886e-08
chr5	5078313	6.415694480763058e-09	2.1973259561647944e-08
chr5	5084233	9.791610988390376e-09	3.176487055003832e-08
chr5	5085460	9.87671582383059e-09	4.164158637386891e-08
chr5	5093643	1.0093927112752069e-08	5.173551348662098e-08
chr5	5098840	1.0277614478808836e-08	6.201312796542981e-08
chr5	5110692	1.0640211439892492e-08	7.26533394053223e-08
chr5	5116544	5.812127242626608e-08	1.3077461183158838e-07
chr5	5120745	5.959094477839363e-08	1.9036555660998202e-07
chr5	5120776	5.96159394112064e-08	2.499814960211884e-07
chr5	5124149	5.987411737633356e-08	3.09855613397522e-07
chr5	5124263	5.992392443377513e-08	3.697795378312971e-07
chr5	5124549	6.000781433628155e-08	4.2978735216757865e-07
chr5	5126400	6.130473901441561e-08	4.910920911819943e-07
chr5	5128141	6.314034833016244e-08	5.542324395121567e-07
chr5	5129879	6.543369736389585e-08	6.196661368760526e-07
chr5	5133444	9.928902109870841e-08	7.189551579747609e-07
chr5	5140970	3.6676619300942774e-07	1.0857213509841887e-06
chr5	5141905	3.670866702945567e-07	1.4528080212787455e-06
chr5	5142460	3.6754133066123037e-07	1.820349351939976e-06
chr5	5142768	3.678164595163741e-07	2.18816581145635e-06
chr5	5145406	3.6854741607187535e-07	2.5567132275282252e-06
chr5	5146395	3.6899529465091757e-07	2.925708522179143e-06
chr5	5147032	3.693578335008029e-07	3.2950663556799456e-06
chr5	5147125	3.69467190270501e-07	3.6645335459504466e-06
chr5	5147376	3.696670830798739e-07	4.03420062903032e-06
chr5	5148635	3.7009089577972423e-07	4.404291524810044e-06
chr5	5153648	3.7084926837901506e-07	4.77514079318906e-06
chr5	5153911	3.710329834666561e-07	5.146173776655716e-06
