chr	pos	prob	cdf
chr4	5014223	0.0	0.0
chr4	5015167	2.9918391267427326e-10	2.9918391267427326e-10
chr4	5015486	3.925150671659282e-09	4.224334584333555e-09
chr4	5022496	4.8771689803457375e-09	9.101503564679294e-09
chr4	5023112	1.4357841650068327e-08	2.345934521474762e-08
chr4	5033426	1.4691023931741754e-08	3.8150369146489375e-08
chr4	5039226	1.6658188479141693e-08	5.480855762563107e-08
chr4	5043674	1.7774754242487778e-08	7.258331186811885e-08
chr4	5047695	1.85995994297352e-08	9.118291129785405e-08
chr4	5053674	2.0003735606592544e-08	1.111866469044466e-07
chr4	5055774	1.7046863108775918e-07	2.816552779922058e-07
chr4	5057311	1.7074256890362815e-07	4.523978468958339e-07
chr4	5059668	1.7098879814546508e-07	6.23386645041299e-07
chr4	5060425	1.791960995755595e-07	8.025827446168584e-07
chr4	5061373	1.7935609775595492e-07	9.819388423728135e-07
chr4	5067789	1.7969605677769114e-07	1.1616348991505045e-06
chr4	5071688	1.7981157726375817e-07	1.3414464764142627e-06
chr4	5073415	1.7989313037740623e-07	1.5213396067916688e-06
chr4	5074029	1.7995048155963106e-07	1.7012900883512999e-06
chr4	5074816	1.8002116090896847e-07	1.8813112492602684e-06
chr4	5077162	1.801277537262849e-07	2.0614390029865534e-06
chr4	5077822	1.801946615513005e-07	2.241633664537854e-06
chr4	5078789	1.802765693552831e-07	2.421910233893137e-06
chr4	5080052	1.8038479408616192e-07	2.602295027979299e-06
chr4	5081995	1.8050142558166773e-07	2.782796453560967e-06
chr4	5085210	1.8063921687394395e-07	2.963435670434911e-06
chr4	5086219	1.807389617509752e-07	3.1441746321858862e-06
chr4	5087553	1.8086720457714226e-07	3.3250418367630285e-06
chr4	5096957	1.8252915178444145e-07	3.50757098854747e-06
chr4	5101131	1.8386841835393642e-07	3.6914394069014065e-06
chr4	5110140	1.8578767349872183e-07	3.877227080400128e-06
chr4	5112978	1.8615400571994823e-07	4.063381086120076e-06
chr4	5115426	2.1275204903442648e-07	4.276133135154503e-06
chr4	5116247	2.7887502128919056e-07	4.555008156443694e-06
chr4	5120597	2.820946938837389e-07	4.837102850327432e-06
chr4	5121450	2.832842947257769e-07	5.120387145053209e-06
chr4	5125048	2.83862155368135e-07	5.404249300421344e-06
chr4	5125724	2.9143454072863845e-07	5.695683841149983e-06
chr4	5127546	3.2800475995426306e-07	6.023688601104246e-06
chr4	5128511	3.281312126104691e-07	6.351819813714715e-06
chr4	5128641	3.2835025735921077e-07	6.680170071073926e-06
chr4	5135979	3.3023650872327837e-07	7.010406579797205e-06
chr4	5137364	3.313907153119896e-07	7.341797295109194e-06
chr4	5142212	3.346290372564744e-07	7.676426332365668e-06
chr4	5145806	5.388030049716965e-07	8.215229337337364e-06
chr4	5146091	5.389147963080972e-07	8.754144133645462e-06
chr4	5152999	5.621050676861196e-07	9.316249201331581e-06
chr4	5153145	5.622358398939847e-07	9.878485041225566e-06
chr4	5154673	5.624815196897113e-07	1.0440966560915276e-05
chr4	5155354	5.627241871759512e-07	1.1003690748091227e-05
chr4	5155667	5.628861882165746e-07	1.1566576936307802e-05
chr4	5159654	5.63430281968591e-07	1.2130007218276392e-05
chr4	5160266	5.64621848676903e-07	1.2694629066953296e-05
chr4	5160771	5.67143909475014e-07	1.326177297642831e-05
chr4	5161027	5.68204171170446e-07	1.3829977147598756e-05
chr4	5162389	5.703588459103965e-07	1.4400335993509153e-05
chr4	5162594	5.704285708107965e-07	1.4970764564319949e-05
chr4	5163447	5.803742131687688e-07	1.5551138777488718e-05
chr4	5170284	5.841907312764507e-07	1.613532950876517e-05
chr4	5170549	5.842481862459164e-07	1.6719577695011088e-05
chr4	5171986	5.843754961596582e-07	1.7303953191170746e-05
chr4	5182102	5.845697280535166e-07	1.788852291922426e-05
chr4	5182934	5.846468993971607e-07	1.8473169818621422e-05
chr4	5187398	5.848161157267776e-07	1.90579859343482e-05
chr4	5187537	5.848535990272656e-07	1.9642839533375466e-05
chr4	5192533	5.908447500099208e-07	2.0233684283385388e-05
chr4	5192727	5.9092407953429e-07	2.0824608362919678e-05
chr4	5195094	5.911487886302513e-07	2.141575715154993e-05
chr4	5196546	5.913416491334688e-07	2.20070988006834e-05
chr4	5202802	5.939909544839011e-07	2.26010897551673e-05
chr4	5210283	5.978955803918986e-07	2.31989853355592e-05
chr4	5211645	5.980471430843659e-07	2.3797032478643563e-05
chr4	5212292	5.981341531277987e-07	2.4395166631771362e-05
chr4	5213429	5.982449178267344e-07	2.4993411549598097e-05
chr4	5216320	5.984049091675994e-07	2.5591816458765697e-05
chr4	5216885	6.014497705168544e-07	2.619326622928255e-05
chr4	5218136	6.015650703474179e-07	2.6794831299629968e-05
chr4	5219339	6.016828062522173e-07	2.7396514105882184e-05
chr4	5221578	6.018967237161242e-07	2.799841082959831e-05
chr4	5229884	6.024468609232222e-07	2.860085769052153e-05
chr4	5231140	6.027016095333752e-07	2.9203559300054907e-05
chr4	5232548	6.031601653065029e-07	2.980671946536141e-05
chr4	5234491	6.043239834518667e-07	3.0411043448813277e-05
chr4	5235815	6.052024337480915e-07	3.101624588256137e-05
chr4	5237192	6.060375605223635e-07	3.162228344308373e-05
chr4	5241571	6.069918935494156e-07	3.2229275336633145e-05
chr4	5249944	6.127303391546655e-07	3.284200567578781e-05
chr4	5265317	6.200157952246647e-07	3.3462021471012474e-05
chr4	5279796	6.222860218533918e-07	3.408430749286587e-05
chr4	5288159	6.242005251216016e-07	3.4708508017987466e-05
chr4	5293303	6.248019675596972e-07	3.533330998554716e-05
chr4	5309317	6.257300889829935e-07	3.595904007453015e-05
chr4	5316444	6.263577240030159e-07	3.658539779853317e-05
chr4	5324465	6.276512512296104e-07	3.7213049049762784e-05
chr4	5324491	6.276843601177093e-07	3.784073340988049e-05
chr4	5324579	6.277640601005484e-07	3.846849746998104e-05
chr4	5327222	6.319247287357471e-07	3.9100422198716785e-05
chr4	5332558	6.348124452988279e-07	3.9735234644015614e-05
chr4	5333091	6.356632896116295e-07	4.037089793362724e-05
chr4	5347818	6.406671109899853e-07	4.1011565044617226e-05
chr4	5365859	6.439241378649593e-07	4.165548918248219e-05
chr4	5377491	6.446852281111467e-07	4.2300174410593333e-05
chr4	5383127	6.484650774133525e-07	4.2948639488006686e-05
chr4	5384256	6.503283369299903e-07	4.3598967824936673e-05
chr4	5384653	6.512573147268942e-07	4.425022513966357e-05
chr4	5389231	6.516700922626334e-07	4.4901895231926204e-05
chr4	5390637	6.519212360543723e-07	4.5553816467980575e-05
chr4	5391635	6.521366412305696e-07	4.6205953109211145e-05
chr4	5391783	6.521994190534897e-07	4.6858152528264634e-05
chr4	5395071	6.524724950159462e-07	4.751062502328058e-05
chr4	5395967	6.526316869462899e-07	4.816325671022687e-05
chr4	5396855	6.527931677448981e-07	4.881604987797176e-05
chr4	5401326	6.564536841005488e-07	4.947250356207231e-05
chr4	5403545	6.593635640362324e-07	5.0131867126108545e-05
chr4	5404494	6.596052302398634e-07	5.079147235634841e-05
chr4	5405805	6.597982209115293e-07	5.145127057725994e-05
