chr	pos	prob	cdf
chr14	25425222	0.0	0.0
chr14	25426138	3.0307562924637485e-10	3.0307562924637485e-10
chr14	25426899	8.500370856857048e-10	1.1531127149320797e-09
chr14	25427787	1.572361596514802e-08	1.6876728680080102e-08
chr14	25428420	3.11331996698884e-08	4.8009928349968505e-08
chr14	25429027	1.5687083678123833e-07	2.0488076513120682e-07
chr14	25435206	1.584990302561314e-07	3.6337979538733823e-07
chr14	25436494	1.5939297823269856e-07	5.227727736200368e-07
chr14	25438250	1.6487539846563562e-07	6.876481720856724e-07
chr14	25443592	1.7073791785119253e-07	8.58386089936865e-07
chr14	25445343	1.7299033513444392e-07	1.0313764250713089e-06
chr14	25453920	1.7668942808382468e-07	1.2080658531551335e-06
chr14	25459482	1.7740038976890456e-07	1.385466242924038e-06
chr14	25472382	1.8325137446584984e-07	1.568717617389888e-06
chr14	25474449	1.9190777812234736e-07	1.7606253955122354e-06
chr14	25476170	1.925191387014911e-07	1.9531445342137263e-06
chr14	25479674	1.9328507654803837e-07	2.1464296107617646e-06
chr14	25484284	2.0057627801262006e-07	2.3470058887743845e-06
chr14	25485314	2.0425971037872679e-07	2.5512655991531112e-06
chr14	25487816	2.058385813625041e-07	2.7571041805156154e-06
chr14	25488241	2.0604542172099075e-07	2.963149602236606e-06
chr14	25500521	2.067352693827228e-07	3.169884871619329e-06
chr14	25504988	2.0721288146964653e-07	3.3770977530889758e-06
chr14	25505085	2.073150671998214e-07	3.584412820288797e-06
chr14	25510923	2.1512400633909845e-07	3.7995368266278955e-06
chr14	25514126	2.158828310176413e-07	4.015419657645537e-06
chr14	25526309	2.2431374761624475e-07	4.239733405261782e-06
chr14	25536371	2.3078198930765356e-07	4.470515394569435e-06
chr14	25536570	2.3093852282432213e-07	4.701453917393757e-06
chr14	25540265	2.314607977074882e-07	4.932914715101245e-06
chr14	25541483	2.3181034106668577e-07	5.16472505616793e-06
chr14	25552848	2.3275527952875987e-07	5.3974803356966904e-06
chr14	25555356	2.3327358903966885e-07	5.630753924736359e-06
chr14	25555593	2.3345245448338103e-07	5.864206379219741e-06
chr14	25561403	2.343059428885486e-07	6.0985123221082895e-06
chr14	25563609	2.3509419780671069e-07	6.333606519915e-06
chr14	25566203	2.3586003568979416e-07	6.5694665556047945e-06
chr14	25579277	2.556721082265994e-07	6.825138663831394e-06
chr14	25579457	2.559713147647786e-07	7.0811099785961725e-06
chr14	25579672	2.562098336538569e-07	7.337319812250029e-06
chr14	25580343	2.5664870831067483e-07	7.593968520560704e-06
chr14	25580391	2.56761881491247e-07	7.850730402051952e-06
chr14	25580659	2.572127165060641e-07	8.107943118558016e-06
chr14	25582885	2.7626872461584844e-07	8.384211843173864e-06
chr14	25587842	3.629145226692136e-07	8.747126365843077e-06
chr14	25588029	3.656770004382712e-07	9.112803366281348e-06
chr14	25591888	3.7141219359934175e-07	9.48421555988069e-06
chr14	25591902	3.714697217201172e-07	9.855685281600806e-06
chr14	25593857	3.7377946436443134e-07	1.0229464745965238e-05
chr14	25597666	3.758218967659343e-07	1.0605286642731172e-05
chr14	25598159	3.766443600397736e-07	1.0981931002770945e-05
chr14	25598386	3.782427806896185e-07	1.1360173783460564e-05
chr14	25605046	3.798735866464262e-07	1.174004737010699e-05
chr14	25609697	3.8116737554744494e-07	1.2121214745654435e-05
chr14	25616188	3.8364888553297966e-07	1.2504863631187416e-05
chr14	25617182	3.8484200744397134e-07	1.2889705638631387e-05
chr14	25622312	3.9010531557509523e-07	1.3279810954206481e-05
chr14	25623218	3.99495240107423e-07	1.3679306194313904e-05
chr14	25625016	4.6501646085238475e-07	1.414432265516629e-05
chr14	25630912	4.6651921488905275e-07	1.4610841870055343e-05
chr14	25631999	4.669306031781122e-07	1.5077772473233455e-05
chr14	25646203	4.6798494540405333e-07	1.5545757418637508e-05
chr14	25652098	4.687026407603111e-07	1.601446005939782e-05
chr14	25658914	4.695138025811964e-07	1.6483973861979016e-05
chr14	25659402	4.6982940988871697e-07	1.6953803271867732e-05
chr14	25664110	4.704613224077198e-07	1.7424264594275453e-05
chr14	25666631	4.7225261157312606e-07	1.789651720584858e-05
chr14	25672680	4.746099820098036e-07	1.8371127187858384e-05
chr14	25680909	4.774297945872448e-07	1.884855698244563e-05
chr14	25686316	4.798327081410333e-07	1.9328389690586663e-05
chr14	25691156	4.840716096181766e-07	1.9812461300204838e-05
chr14	25695907	4.860979806497113e-07	2.029855928085455e-05
chr14	25700083	4.985064898779176e-07	2.079706577073247e-05
chr14	25709765	5.268713240001625e-07	2.132393709473263e-05
chr14	25710132	5.273551081426469e-07	2.1851292202875277e-05
chr14	25712300	5.28206215013884e-07	2.2379498417889162e-05
chr14	25712751	5.284514554820822e-07	2.2907949873371246e-05
chr14	25713003	5.3008980229848e-07	2.3438039675669727e-05
chr14	25713276	5.317568746413046e-07	2.3969796550311032e-05
chr14	25715736	5.488181357666507e-07	2.4518614686077684e-05
chr14	25716589	5.492286607660596e-07	2.5067843346843744e-05
chr14	25717572	5.595992420915042e-07	2.562744258893525e-05
chr14	25719492	5.600970294108989e-07	2.6187539618346147e-05
chr14	25721032	5.605640715329014e-07	2.674810368987905e-05
chr14	25721716	5.608402984095801e-07	2.730894398828863e-05
chr14	25723826	5.613134940708633e-07	2.7870257482359492e-05
chr14	25724024	5.61497859565696e-07	2.843175534192519e-05
chr14	25724179	5.616533331970562e-07	2.8993408675122245e-05
chr14	25724322	5.618064380651256e-07	2.9555215113187372e-05
chr14	25726332	5.622696322430551e-07	3.0117484745430428e-05
chr14	25739646	5.630351832128779e-07	3.068051992864331e-05
chr14	25757475	5.638454695997302e-07	3.1244365398243036e-05
chr14	25776787	5.646547439553341e-07	3.180902014219837e-05
chr14	25783157	5.652356993582971e-07	3.2374255841556665e-05
chr14	25792834	5.658322321974717e-07	3.2940088073754134e-05
chr14	25814078	5.667327397986286e-07	3.350682081355276e-05
chr14	25826595	5.764041812727482e-07	3.408322499482551e-05
chr14	25832388	5.770532534713079e-07	3.4660278248296816e-05
chr14	25832866	5.77295413729716e-07	3.5237573662026534e-05
chr14	25833654	5.776631016382164e-07	3.581523676366475e-05
chr14	25847242	5.788295388357964e-07	3.639406630250055e-05
chr14	25857621	5.798932460201239e-07	3.697395954852067e-05
chr14	25857804	5.800818735672474e-07	3.755404142208792e-05
chr14	25859333	5.805874643169155e-07	3.813462888640484e-05
chr14	25867748	5.815286335476275e-07	3.8716157519952465e-05
