chr	pos	prob	cdf
chr11	5233697	0.0	0.0
chr11	5246000	2.813954343954014e-10	2.813954343954014e-10
chr11	5246512	6.268916630196766e-10	9.08287097415078e-10
chr11	5247141	1.0079087948355943e-09	1.9161958922506726e-09
chr11	5247726	1.3812436501052012e-09	3.297439542355874e-09
chr11	5249004	3.0166850606397385e-08	3.346429014875326e-08
chr11	5255912	8.508094095372437e-08	1.1854523110247763e-07
chr11	5258162	8.613307875976162e-08	2.0467830986223926e-07
chr11	5264146	8.648779400453939e-08	2.9116610386677864e-07
chr11	5268797	8.680822393061053e-08	3.7797432779738916e-07
chr11	5271671	8.708147480811883e-08	4.65055802605508e-07
chr11	5273541	8.724008820009244e-08	5.522958908056004e-07
chr11	5277236	8.747353249137088e-08	6.397694232969714e-07
chr11	5279355	8.765764874656068e-08	7.274270720435321e-07
chr11	5287156	8.795992270912457e-08	8.153869947526566e-07
chr11	5287290	8.802150257265374e-08	9.034084973253103e-07
chr11	5291532	8.825010343758585e-08	9.916586007628962e-07
chr11	5298030	1.0981389421409488e-07	1.101472494976991e-06
chr11	5306509	1.1014041899477496e-07	1.2116129139717659e-06
chr11	5309695	1.1039000948865507e-07	1.322002923460421e-06
chr11	5310150	1.1048629033204725e-07	1.4324892137924681e-06
chr11	5312401	1.1896301462144494e-07	1.551452228413913e-06
chr11	5317553	1.2351093864731212e-07	1.6749631670612252e-06
chr11	5318677	1.2365948971300823e-07	1.7986226567742335e-06
chr11	5321686	1.2384770720366953e-07	1.922470363977903e-06
chr11	5322737	1.2506321589490312e-07	2.047533579872806e-06
chr11	5323071	1.2570777191607346e-07	2.1732413517888795e-06
chr11	5328361	1.2802778276160945e-07	2.3012691345504888e-06
chr11	5328420	1.2806600025089752e-07	2.4293351348013863e-06
chr11	5328707	1.2814455893801847e-07	2.5574796937394047e-06
chr11	5331522	1.2832609379733006e-07	2.685805787536735e-06
chr11	5333124	1.2847207375659973e-07	2.8142778612933347e-06
chr11	5335599	1.2862743867634734e-07	2.942905299969682e-06
chr11	5336998	1.287560886486709e-07	3.071661388618353e-06
chr11	5338759	1.288944313003692e-07	3.2005558199187223e-06
chr11	5341509	1.2905938077321386e-07	3.329615200691936e-06
chr11	5344592	1.292274726863484e-07	3.4588426733782844e-06
chr11	5344681	1.2927342388346706e-07	3.5881160972617517e-06
chr11	5345128	1.2939383030310393e-07	3.7175099275648555e-06
chr11	5345170	1.2942581690491868e-07	3.846935744469774e-06
chr11	5345486	1.2951805667618534e-07	3.9764538011459594e-06
chr11	5349604	1.323337994147509e-07	4.108787600560711e-06
chr11	5352500	1.347640328372775e-07	4.243551633397988e-06
chr11	5352806	1.3485948812108238e-07	4.3784111215190706e-06
chr11	5357048	1.3515717365241446e-07	4.513568295171485e-06
chr11	5357881	1.3663322574208773e-07	4.650201520913573e-06
chr11	5360191	1.388690431893802e-07	4.7890705641029534e-06
chr11	5361272	1.4023442303759914e-07	4.929304987140552e-06
chr11	5364276	1.4045513530085677e-07	5.069760122441409e-06
chr11	5364742	1.405371121307025e-07	5.210297234572112e-06
chr11	5365428	1.406341087013353e-07	5.350931343273447e-06
chr11	5366991	1.4098802170225534e-07	5.491919364975703e-06
chr11	5369851	1.414583799657621e-07	5.633377744941464e-06
